	F1rp	F1rp_permuted	F1rp_scalefree	F1rp_sticky	F1rprr	F1rprr_permuted	F1rprr_scalefree	F1rprr_sticky	F1rr	F1rr_permuted	F1rr_scalefree	F1rr_sticky	goldstandard	knownmodules_name	precision	recall	recovery	regnet_name	relevance	runningtime	settingid
24	0.0060215291734445385	0.8668405781986463	1.1615899949683173	1.3415330546964612	0.011087120502676217	0.9008483979816807	1.1276575233102624	1.1686910688804466	0.06983866154115151	0.9376335624229525	1.0956512599251045	1.0353034470913425	ecoli_regulondb#ap3	ap3	0.006556766967281374	0.0055670808053345285	0.07260600172672023	ecoli_regulondb	0.0672745277282437	0.0022745132446289062	4
25	0.005430025450116837	0.7362373708610432	0.48839449920987127	0.887393843646388	0.009995729504781076	0.8113252623572041	0.6475458109568367	0.8824672304465384	0.06279731809140639	0.9034688776353922	0.9605599268271735	0.8775950181459056	ecoli_regulondb#tc1	tc1	0.004371021431127601	0.007166253875067925	0.06195058318539498	ecoli_regulondb	0.06366751993186617	0.0022745132446289062	4
26	0.005114825840721265	0.9016218673338265	0.8597148109179759	1.3301140949629375	0.009470144142657145	0.9362378508462635	0.942959346603806	1.1004030987695554	0.06377571716230857	0.9736179824155783	1.0440529949796937	0.9383498701955402	ecoli_regulondb#mcl3	mcl3	0.00442024413147827	0.006068391696211986	0.06250388432933804	ecoli_regulondb	0.06510038372256707	0.0022745132446289062	4
27	0.005430025450116837	0.7399365020691667	0.4739916868620426	0.8596194880218041	0.009995729504781076	0.81544834002343	0.6321587299866448	0.8678322373644489	0.06279731809140639	0.9081240130343788	0.9487479483711192	0.8762034286096553	ecoli_regulondb#tc3	tc3	0.004371021431127601	0.007166253875067925	0.06195058318539498	ecoli_regulondb	0.06366751993186617	0.0022745132446289062	4
28	0.0036303725504145696	0.10795661631346859	0.5374366481137521	0.1765997477405175	0.006948817956828165	0.1792729999123512	0.6857316012803765	0.2678470004455783	0.08087400681044267	0.528209157885554	0.9470516731646401	0.5541925012513528	ecoli_regulondb#ap2	ap2	0.0037926732464547593	0.0034813925570228096	0.15000000000000002	ecoli_regulondb	0.05536130536130536	0.0022745132446289062	4
29	0.005114825840721265	0.9104940406883715	0.7344055004824307	1.3103936135341778	0.009470144142657145	0.9444307036964139	0.8467465004922019	1.0797129867585158	0.06377571716230857	0.9809951401405074	0.9996636795753844	0.9180926948813378	ecoli_regulondb#mcl1	mcl1	0.00442024413147827	0.006068391696211986	0.06250388432933804	ecoli_regulondb	0.06510038372256707	0.0022745132446289062	4
30	0.004529028148468078	0.32414624028384237	0.1450657072575671	0.3609476060290318	0.008457439774023833	0.47693734099636215	0.24941439950417546	0.5106386660432316	0.06377444066106552	0.9022048963439239	0.888608269897893	0.8724643450396198	ecoli_regulondb#tc2	tc2	0.002787694425053187	0.012066151280935427	0.06319837536138466	ecoli_regulondb	0.06436110445924222	0.0022745132446289062	4
31	0.006248509553157978	0.7702313137815424	1.1115354283172036	1.2183536284396546	0.011471839119967683	0.8222131080712474	1.0964406327584555	1.0726054293000444	0.06992127947087888	0.8817190478403364	1.0817503228031142	0.9580023208317612	ecoli_regulondb#ap1	ap1	0.007289839803935851	0.005467495364605142	0.07234215265526041	ecoli_regulondb	0.06765718503933778	0.0022745132446289062	4
32	0.009838487602273578	0.8904179455680538	1.818277141389313	4.527860745177387	0.01766870971600856	0.9118619784884828	1.339210661182124	1.932356927172788	0.08655896467932561	0.9343643781589362	1.05994423726657	1.2282739425467388	ecoli_regulondb#strict	strict	0.009977614981184307	0.009703186836095206	0.08694353014307118	ecoli_regulondb	0.08617778622625234	0.0022745132446289062	4
33	0.003317725535215138	0.4269445024615434	0.5359858220499304	1.130265680734953	0.006372760754264888	0.6040253262851968	0.7241411007651039	1.067542917412664	0.08048667873592244	1.03210396089117	1.1158576226590444	1.0114155994333396	ecoli_regulondb#mcl2	mcl2	0.0022469223574605015	0.006338364180794021	0.0862823182406162	ecoli_regulondb	0.07542062616149653	0.001482248306274414	3
34	0.0034156753318614606	0.377729086806153	0.19839630979545542	0.280833805132989	0.006562327935545234	0.5609313705730583	0.3357251574742478	0.4292972325041419	0.08331928607244792	1.0892077135752662	1.0907057545824297	0.9107866682538011	ecoli_regulondb#minimal	minimal	0.001964076010738251	0.01309063634644313	0.0863627216473275	ecoli_regulondb	0.08048305099440708	0.001482248306274414	3
35	0.005928790219648552	0.7635015311099154	0.8412040036337293	1.0659818412861872	0.011103916371749739	0.9030528252041723	1.0320585659753274	1.1199321276717045	0.08735031112583577	1.105027570811256	1.3349312578142989	1.1796344746268446	ecoli_regulondb#ap3	ap3	0.004334356034668582	0.009378912639328834	0.09099399339175714	ecoli_regulondb	0.08398720253974595	0.001482248306274414	3
36	0.003971763054488704	0.5288364758850489	0.32099057265923536	0.6820328458445134	0.0075592936478314065	0.7164231469393613	0.505341185131792	0.8390167297884422	0.07813947613624272	1.1102444218475434	1.1871326380814093	1.0898735345697501	ecoli_regulondb#tc1	tc1	0.002492167539828857	0.009775402355833523	0.07594985922683538	ecoli_regulondb	0.080459093220794	0.001482248306274414	3
37	0.004065717568107554	0.6603527726306665	0.45720056646004453	1.1928593615653569	0.007717059337696829	0.8317542781790761	0.6534048342801759	1.1416094732724884	0.07571722054133996	1.1233251260816763	1.1446026702960428	1.0945819650484616	ecoli_regulondb#mcl3	mcl3	0.0026621011053309814	0.008600304577459143	0.07612645784392538	ecoli_regulondb	0.0753123596325276	0.001482248306274414	3
38	0.003971763054488704	0.5317257611525685	0.2740545327964449	0.5713113201653534	0.0075592936478314065	0.721680322920339	0.44578736065284746	0.733104972877775	0.07813947613624272	1.1227862959324515	1.1939797809454453	1.0227426144507576	ecoli_regulondb#tc3	tc3	0.002492167539828857	0.009775402355833523	0.07594985922683538	ecoli_regulondb	0.080459093220794	0.001482248306274414	3
39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ecoli_regulondb#ap2	ap2	0.0	0.0	0.0	ecoli_regulondb	0.0	0.001482248306274414	3
40	0.004065717568107554	0.6643131503801039	0.5358734116665567	1.1704026912502343	0.007717059337696829	0.8370093565397526	0.7234490889385308	1.1215846353863597	0.07571722054133996	1.1310357160741067	1.1130624554030473	1.0766759660449328	ecoli_regulondb#mcl1	mcl1	0.0026621011053309814	0.008600304577459143	0.07612645784392538	ecoli_regulondb	0.0753123596325276	0.001482248306274414	3
41	0.0027397910241644067	0.16961697320481095	0.08074515548681258	0.22034827569912158	0.005284554381575029	0.29057505183580495	0.14917622039408612	0.35949106467049924	0.07423856780087834	1.0128972557412148	0.9781686299002694	0.9754665530786437	ecoli_regulondb#tc2	tc2	0.0015245656473880569	0.013502901734078714	0.07549785804466164	ecoli_regulondb	0.07302059779770974	0.001482248306274414	3
42	0.0053514501788301935	0.7138617494377646	0.7806522179838483	1.0034853630351148	0.010048025185182927	0.8533050770582398	0.9643094777342166	1.0416474596942478	0.08210955069607291	1.060449720929523	1.2609659800873094	1.0828268784715733	ecoli_regulondb#ap1	ap1	0.0038873552438385265	0.008584710375054814	0.08353004190334376	ecoli_regulondb	0.08073656467084268	0.001482248306274414	3
43	0.0029170337609564535	0.2502380844279002	0.49712785805152093	1.424288877575389	0.005634352232099129	0.38858847724902584	0.674002211755684	1.2857748626036776	0.08229512971930515	0.8690825128406106	1.0462501465360003	1.1718143373075751	ecoli_regulondb#strict	strict	0.0020823883570104946	0.004868308112582921	0.09800851322590454	ecoli_regulondb	0.0709241011737077	0.001482248306274414	3
44	0.008219121035506444	1.0577190641653176	1.3573843839343191	2.686187946429282	0.01496443006686369	1.0638860525728193	1.2405999224249382	1.502373173902429	0.08345329092222085	1.0701253754788116	1.142318918633023	1.0428046189755535	ecoli_regulondb#mcl2	mcl2	0.005955174403177818	0.01326016768561749	0.08142431499222562	ecoli_regulondb	0.08558596924515564	0.001649618148803711	1
45	0.005646910839669073	0.6244701229971584	0.3373472428926215	0.46558547919474497	0.010569831252707593	0.7907487124256387	0.5136121667599453	0.6138892072289716	0.08244155237268794	1.0777129421451175	1.075634181460734	0.9008330913289195	ecoli_regulondb#minimal	minimal	0.003443346527883775	0.015683618123055305	0.08169575418307325	ecoli_regulondb	0.08320109275481667	0.001649618148803711	1
46	0.00895970926546204	1.1539367956606672	1.361705070287026	1.6330055427438532	0.016196090306089813	1.1077945027203733	1.3163881273871891	1.3383360496197305	0.08420465601884315	1.0652004945856581	1.273990293491391	1.133754469201216	ecoli_regulondb#ap3	ap3	0.007457234923377766	0.011220376692827744	0.08210890741246774	ecoli_regulondb	0.08641019062258855	0.001649618148803711	1
47	0.006874674784535623	0.9153034103100511	0.5801224395122353	1.164376142990032	0.012634991573020997	1.0022226255190814	0.7773483491273151	1.1230357015280477	0.07794753416562795	1.1073820486346189	1.1777521743737722	1.0845301420313778	ecoli_regulondb#tc1	tc1	0.004720185951229071	0.012647534703359218	0.07270826372359983	ecoli_regulondb	0.08400051038358643	0.001649618148803711	1
48	0.006733073871441119	1.0934461730978744	0.7944286403346205	1.8577153797208146	0.012373696967442102	1.112042024626644	0.9372868902391244	1.383344829445864	0.07626248945729262	1.131281325177367	1.1427891149636182	1.1019580934239055	ecoli_regulondb#mcl3	mcl3	0.004856175922501131	0.010974803797790977	0.07063672778821066	ecoli_regulondb	0.08286190822598812	0.001649618148803711	1
49	0.006874674784535623	0.9202880719295738	0.49874779485825577	0.9737362069513664	0.012634991573020997	1.010389830803865	0.7019847872928943	0.9952642896485139	0.07794753416562795	1.120049433079268	1.184773489885768	1.0177658115189057	ecoli_regulondb#tc3	tc3	0.004720185951229071	0.012647534703359218	0.07270826372359983	ecoli_regulondb	0.08400051038358643	0.001649618148803711	1
50	0.003896803679011522	0.16586798995322138	1.1365075828886337	0.4416059797867406	0.007465842306803321	0.26627346233364707	1.1879936005349554	0.5628926685444049	0.08876151273543861	0.6746798872507923	1.244365806802764	0.7760280924971228	ecoli_regulondb#ap2	ap2	0.0030980620214724262	0.0052504816955684	0.1701388888888889	ecoli_regulondb	0.060042976347324174	0.001649618148803711	1
51	0.006733073871441119	1.0999787536593237	0.9208399084401556	1.8191593670371198	0.012373696967442102	1.119154229114167	1.0076169481234631	1.3582663247711344	0.07626248945729262	1.1390101223033648	1.1124507911924002	1.0837044348439868	ecoli_regulondb#mcl1	mcl1	0.004856175922501131	0.010974803797790977	0.07063672778821066	ecoli_regulondb	0.08286190822598812	0.001649618148803711	1
52	0.004625751381102687	0.2863551970107065	0.13782802621984877	0.3696146447954592	0.008722518444519956	0.44913290400806755	0.242316330582569	0.5401066017794373	0.07627485426784723	1.0407359883853584	1.001747456327109	1.0025543144405011	ecoli_regulondb#tc2	tc2	0.002657795252612234	0.017821981430976096	0.07356028870106811	ecoli_regulondb	0.0791974455527738	0.001649618148803711	1
53	0.009305799085344285	1.2414693084517214	1.4579980241819785	1.7548011132473431	0.016792205393966416	1.171659285070402	1.379899446637464	1.3747496698783521	0.08588848521077197	1.1092823680397905	1.3097422808604402	1.1300135195109393	ecoli_regulondb#ap1	ap1	0.007667250616282267	0.01183503381486567	0.0833460837305131	ecoli_regulondb	0.08859087458036498	0.001649618148803711	1
54	0.011242472281439368	0.9641124008324365	1.982277534891693	5.096716464380405	0.020243838199835846	1.0153426844030926	1.534171527729686	2.163796347441133	0.10155287298483406	1.0723229808288637	1.2513061010605828	1.373444035465538	ecoli_regulondb#strict	strict	0.009129964791384027	0.014626861509826042	0.10132527964956266	ecoli_regulondb	0.10178149104635094	0.001649618148803711	1
55	0.005342369368938005	0.6874931398594449	0.8677843048357877	1.8009780856401112	0.01004314329384569	0.837840055840191	0.9894600616396163	1.3245358173365291	0.08362618781058669	1.0723510006833128	1.1508217055247179	1.0474394753422318	ecoli_regulondb#mcl2	mcl2	0.003677975747776641	0.009758283367188937	0.08479753661097271	ecoli_regulondb	0.0824867588845971	0.0015819072723388672	2
56	0.0052119909549986606	0.5763755963383675	0.3079868104247155	0.4292635887301528	0.009822900745390628	0.7595644589118526	0.4824806478645815	0.5875752788764795	0.0851746367236868	1.11345165125673	1.1131497973629485	0.9308835781477487	ecoli_regulondb#minimal	minimal	0.0031059181882356966	0.016190520210820143	0.08631122240916173	ecoli_regulondb	0.08406759613599248	0.0015819072723388672	2
57	0.008228587936990965	1.0596962604747113	1.189386770098028	1.4850372688479034	0.01504756138770645	1.0848386815647202	1.2584792633879798	1.3179019095744016	0.0878397486132347	1.1112031586061972	1.3360941114339038	1.184581695091484	ecoli_regulondb#ap3	ap3	0.006225325220506603	0.01213284643808684	0.08866886639592199	ecoli_regulondb	0.08702599288152268	0.0015819072723388672	2
58	0.0057980412273401834	0.7719781385249261	0.4801844060771519	0.9878163066458886	0.010799677286387225	0.91301162138014	0.684674624659865	1.0390199465779153	0.0786245200827154	1.1170948285100113	1.1925172633718508	1.0958220859440515	ecoli_regulondb#tc1	tc1	0.0038263823990390303	0.011961633124860182	0.07546005468917644	ecoli_regulondb	0.08206601043239536	0.0015819072723388672	2
59	0.00557546489116082	0.9055275811244092	0.6369071621911423	1.6020703880247473	0.010392383528124965	1.0066402047023357	0.819521597857374	1.3071718027694612	0.0763860729335504	1.1331719544436902	1.1489490030764766	1.1039617762734661	ecoli_regulondb#mcl3	mcl3	0.003765982312003766	0.0107319729253215	0.07322995390693887	ecoli_regulondb	0.07982649457688473	0.0015819072723388672	2
60	0.0057980412273401834	0.7761880755273756	0.4115680393908885	0.8266660109354269	0.010799677286387225	0.9201793039183113	0.6128509224660904	0.9165386446861093	0.0786245200827154	1.1297623616498826	1.199465796908704	1.0283362591638079	ecoli_regulondb#tc3	tc3	0.0038263823990390303	0.011961633124860182	0.07546005468917644	ecoli_regulondb	0.08206601043239536	0.0015819072723388672	2
61	0.00042454524672610306	0.01807111386051301	0.12396068449484451	0.048217085512332676	0.0008377157108955604	0.03358902346056862	0.19650669869031306	0.08227578745509943	0.03126637554585153	0.23773697890925416	0.47377732339108325	0.28019432160635166	ecoli_regulondb#ap2	ap2	0.00033546655656482247	0.0005780346820809249	0.1	ecoli_regulondb	0.01853002070393375	0.0015819072723388672	2
62	0.00557546489116082	0.9109514214649539	0.7438286794123945	1.5708392218542564	0.010392383528124965	1.0130522436752047	0.8933003003192194	1.2840221582852311	0.0763860729335504	1.1409293412708352	1.1179515296341245	1.0857726393151401	ecoli_regulondb#mcl1	mcl1	0.003765982312003766	0.0107319729253215	0.07322995390693887	ecoli_regulondb	0.07982649457688473	0.0015819072723388672	2
63	0.004270350554901682	0.2643576464669475	0.12697099521063204	0.3416407651664419	0.008097404985774083	0.42351767892026976	0.22599806797506392	0.5124746693763367	0.07800374512631635	1.0642839943309526	1.0268851719625331	1.0250304770760439	ecoli_regulondb#tc2	tc2	0.0024384055956869614	0.017169864064365867	0.07818476148445341	ecoli_regulondb	0.07782356502407606	0.0015819072723388672	2
64	0.00800943233464311	1.0684607818905314	1.1979835527421447	1.5049160131036319	0.014662819779831693	1.0929184584621983	1.259379815155679	1.2981744914227478	0.08660543893120637	1.1185220663826068	1.327409093916355	1.141375269434785	ecoli_regulondb#ap1	ap1	0.006075844608579142	0.011748200956255523	0.08693891622135562	ecoli_regulondb	0.08627451014691495	0.0015819072723388672	2
65	0.005539966253864421	0.4751662940473716	0.9602797526569793	2.6041511386164236	0.010461698237349864	0.6421212698194662	1.0554811601505674	1.7321836282107625	0.09374675259833663	0.9899519129164395	1.1716362952213926	1.2976737629386732	ecoli_regulondb#strict	strict	0.0042108169146461965	0.008095237565657413	0.1010351322851323	ecoli_regulondb	0.08743914758348222	0.0015819072723388672	2
66	0.007157855625510685	0.9814221760666888	1.257278381191189	2.4051757028509493	0.013250358441258603	1.0699834147292642	1.2656537617958163	1.5676748713610937	0.08902605018699467	1.1761131070331257	1.274141476184956	1.162784345165711	ecoli_regulondb#mcl2	mcl2	0.005134065162620019	0.011815322038659771	0.08796073179808234	ecoli_regulondb	0.09011748970762683	0.001984834671020508	6
67	0.005068283479764827	0.5855297297462115	0.2901844213401942	0.41768692566959986	0.00955488931874057	0.7752650710853684	0.4639645915449467	0.5791867209278806	0.08325382357736823	1.1469105193261044	1.1566183812578765	0.9443047371841528	ecoli_regulondb#minimal	minimal	0.00302295303711282	0.015671878928446716	0.08336980113090488	ecoli_regulondb	0.08313816825339299	0.001984834671020508	6
68	0.007516688531083313	1.0818735693221788	1.2061331085383853	1.5824438184675078	0.013747105498026203	1.0802175356705332	1.2292355586986623	1.3572952749759875	0.08033506540406186	1.0785665640817015	1.2532403070362996	1.1882344509318035	ecoli_regulondb#ap3	ap3	0.005639248652181976	0.011268110162552653	0.08016651200375915	ecoli_regulondb	0.08050432907870779	0.001984834671020508	6
69	0.005771095097720923	0.7822750567433594	0.472250650434773	0.9580893922410881	0.010746287302754195	0.9215258847724654	0.6756230913540694	1.0181447150208631	0.07792137274711995	1.1210879491155252	1.1866467160565728	1.0862323428474756	ecoli_regulondb#tc1	tc1	0.0038208687978396523	0.011787713158614363	0.07465440987747589	ecoli_regulondb	0.08148735307260502	0.001984834671020508	6
70	0.005784368033352988	1.019577717831357	0.8737664701400354	1.7081752809680648	0.010752913879767926	1.0869714388798168	1.026492839203383	1.3542543270957152	0.07624064692941537	1.1639051514679435	1.2439183665311422	1.1218214390794263	ecoli_regulondb#mcl3	mcl3	0.003905903893810433	0.01114370258210932	0.07247335319038234	ecoli_regulondb	0.08042107750760034	0.001984834671020508	6
71	0.005771095097720923	0.7864183856961773	0.45731894949085916	0.9293877171278974	0.010746287302754195	0.9263404498764195	0.6578403027878661	1.001085607479808	0.07792137274711995	1.1268295533200934	1.171517337633466	1.0847705526397204	ecoli_regulondb#tc3	tc3	0.0038208687978396523	0.011787713158614363	0.07465440987747589	ecoli_regulondb	0.08148735307260502	0.001984834671020508	6
72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ecoli_regulondb#ap2	ap2	0.0	0.0	0.0	ecoli_regulondb	0.0	0.001984834671020508	6
73	0.005784368033352988	1.0302366587282452	0.7358231708889948	1.6918453524812473	0.010752913879767926	1.0968525983369857	0.9096938215546726	1.3314952957039266	0.07624064692941537	1.1726789737985586	1.1911572031894808	1.0976947505701702	ecoli_regulondb#mcl1	mcl1	0.003905903893810433	0.01114370258210932	0.07247335319038234	ecoli_regulondb	0.08042107750760034	0.001984834671020508	6
74	0.004549729729964614	0.3256019069530689	0.14208250148856583	0.36533660379161303	0.008595414358259884	0.5022185240642816	0.25113596673083394	0.5435627516232251	0.07758593847578768	1.0975802330287863	1.0803229649446944	1.061316261599538	ecoli_regulondb#tc2	tc2	0.0026187162174014685	0.01732500242448949	0.07602051597515486	ecoli_regulondb	0.0792171871675145	0.001984834671020508	6
